datetime,open,high,low,close,volume,timestamp
2025-12-25 04:00:00+00:00,122.7,122.85,122.1,122.27,13290.22,1766635200000
2025-12-25 08:00:00+00:00,122.27,122.64,121.31,121.66,19010.24499981,1766649600000
2025-12-25 12:00:00+00:00,121.67,124.08,121.6,123.63,28257.22486252,1766664000000
2025-12-25 16:00:00+00:00,123.68,124.45,122.82,123.46,36169.434,1766678400000
2025-12-25 20:00:00+00:00,123.46,123.51,119.74,120.07,41271.192,1766692800000
2025-12-26 00:00:00+00:00,120.05,124.39,119.24,122.67,62520.75,1766707200000
2025-12-26 04:00:00+00:00,122.67,123.97,121.82,122.72,26503.56025705,1766721600000
2025-12-26 08:00:00+00:00,122.71,124.11,122.31,123.83,25737.089,1766736000000
2025-12-26 12:00:00+00:00,123.84,125.11,120.48,121.55,75890.54,1766750400000
2025-12-26 16:00:00+00:00,121.55,122.4,121.19,122.17,36972.964,1766764800000
2025-12-26 20:00:00+00:00,122.17,122.66,121.84,122.29,20885.093,1766779200000
2025-12-27 00:00:00+00:00,122.29,123.79,121.87,123.66,19783.20299962,1766793600000
2025-12-27 04:00:00+00:00,123.67,123.72,122.78,123.16,14543.921,1766808000000
2025-12-27 08:00:00+00:00,123.17,123.34,122.53,122.97,12462.966,1766822400000
2025-12-27 12:00:00+00:00,122.98,123.64,122.61,123.3,24956.24799951,1766836800000
2025-12-27 16:00:00+00:00,123.31,123.44,122.76,123.27,17137.69827928,1766851200000
2025-12-27 20:00:00+00:00,123.27,125.06,123.27,124.73,30494.887,1766865600000
2025-12-28 00:00:00+00:00,124.74,124.88,123.91,124.12,13083.549,1766880000000
2025-12-28 04:00:00+00:00,124.13,124.31,123.63,124.21,14196.266,1766894400000
2025-12-28 08:00:00+00:00,124.21,124.84,124.0,124.64,16472.64196477,1766908800000
2025-12-28 12:00:00+00:00,124.64,125.01,124.31,124.44,18758.344,1766923200000
2025-12-28 16:00:00+00:00,124.45,124.77,123.08,123.3,27588.29527712,1766937600000
2025-12-28 20:00:00+00:00,123.29,125.6,123.11,125.25,29703.745,1766952000000
2025-12-29 00:00:00+00:00,125.26,130.11,125.0,128.58,96255.212,1766966400000
2025-12-29 04:00:00+00:00,128.58,129.15,127.23,127.87,31402.67172049,1766980800000
2025-12-29 08:00:00+00:00,127.87,128.48,125.05,125.1,39909.91280815,1766995200000
2025-12-29 12:00:00+00:00,125.1,125.39,122.33,123.44,90238.839,1767009600000
2025-12-29 16:00:00+00:00,123.43,123.97,122.63,123.06,38221.88070612,1767024000000
2025-12-29 20:00:00+00:00,123.06,123.61,122.81,123.28,19496.136,1767038400000
2025-12-30 00:00:00+00:00,123.28,123.92,122.6,123.8,25032.737,1767052800000
2025-12-30 04:00:00+00:00,123.8,124.34,123.22,124.02,24607.864,1767067200000
2025-12-30 08:00:00+00:00,124.02,125.12,124.01,124.28,36166.90866921,1767081600000
2025-12-30 12:00:00+00:00,124.29,125.34,123.54,125.16,50348.854,1767096000000
2025-12-30 16:00:00+00:00,125.16,126.5,123.79,124.72,45594.147,1767110400000
2025-12-30 20:00:00+00:00,124.71,125.13,123.51,125.02,19353.37401424,1767124800000
2025-12-31 00:00:00+00:00,125.02,126.08,124.44,125.8,24174.284,1767139200000
2025-12-31 04:00:00+00:00,125.81,126.08,125.4,125.98,16724.722,1767153600000
2025-12-31 08:00:00+00:00,125.98,126.8,125.44,126.74,20961.679,1767168000000
2025-12-31 12:00:00+00:00,126.73,127.42,125.02,125.58,34890.48399679,1767182400000
2025-12-31 16:00:00+00:00,125.59,125.73,124.32,124.4,29279.035,1767196800000
2025-12-31 20:00:00+00:00,124.41,125.72,123.45,124.64,42335.07,1767211200000
2026-01-01 00:00:00+00:00,124.65,125.79,124.6,125.22,14728.34697028,1767225600000
2026-01-01 04:00:00+00:00,125.2,125.32,124.25,124.25,9398.81,1767240000000
2026-01-01 08:00:00+00:00,124.25,125.3,124.17,125.21,13716.328,1767254400000
2026-01-01 12:00:00+00:00,125.23,125.28,124.42,124.96,17049.602,1767268800000
2026-01-01 16:00:00+00:00,124.96,125.79,124.3,125.75,22955.149,1767283200000
2026-01-01 20:00:00+00:00,125.77,127.24,125.32,126.91,22819.087,1767297600000
2026-01-02 00:00:00+00:00,126.9,127.98,125.87,127.52,28266.147,1767312000000
2026-01-02 04:00:00+00:00,127.53,127.7,126.76,127.14,20916.319,1767326400000
2026-01-02 08:00:00+00:00,127.14,129.98,127.13,128.22,43813.469,1767340800000
